color_img,depth_img,uv_img,color_gt,depth_gt
G:/lx/Datasets/thuman2.0_v2/training/color/0020/0354_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0020/0354_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0020/0354_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0020/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0020/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0020/0355_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0020/0355_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0020/0355_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0020/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0020/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0020/0356_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0020/0356_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0020/0356_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0020/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0020/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0020/0357_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0020/0357_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0020/0357_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0020/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0020/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0020/0358_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0020/0358_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0020/0358_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0020/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0020/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0020/0359_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0020/0359_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0020/0359_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0020/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0020/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0001_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0001_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0001_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0002_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0002_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0002_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0003_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0003_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0003_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0004_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0004_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0004_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0005_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0005_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0005_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0006_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0006_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0006_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0007_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0007_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0007_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0008_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0008_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0008_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0009_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0009_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0009_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0010_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0010_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0010_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0011_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0011_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0011_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0012_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0012_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0012_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0013_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0013_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0013_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0014_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0014_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0014_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0015_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0015_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0015_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0345_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0345_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0345_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0346_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0346_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0346_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0347_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0347_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0347_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0348_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0348_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0348_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0349_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0349_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0349_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0350_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0350_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0350_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0351_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0351_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0351_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0352_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0352_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0352_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0353_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0353_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0353_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0354_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0354_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0354_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0355_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0355_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0355_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0356_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0356_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0356_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0357_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0357_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0357_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0358_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0358_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0358_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0024/0359_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0024/0359_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0024/0359_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0024/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0024/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0001_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0001_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0001_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0002_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0002_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0002_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0003_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0003_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0003_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0004_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0004_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0004_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0005_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0005_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0005_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0006_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0006_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0006_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0007_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0007_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0007_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0008_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0008_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0008_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0009_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0009_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0009_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0010_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0010_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0010_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0011_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0011_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0011_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0012_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0012_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0012_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0013_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0013_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0013_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0014_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0014_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0014_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0015_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0015_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0015_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0345_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0345_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0345_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0346_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0346_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0346_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0347_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0347_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0347_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0348_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0348_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0348_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0349_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0349_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0349_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0350_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0350_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0350_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0351_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0351_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0351_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0352_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0352_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0352_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0353_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0353_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0353_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0354_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0354_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0354_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0355_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0355_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0355_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0356_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0356_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0356_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0357_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0357_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0357_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0358_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0358_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0358_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0025/0359_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0025/0359_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0025/0359_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0025/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0025/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0038/0001_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0038/0001_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0038/0001_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0038/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0038/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0038/0002_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0038/0002_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0038/0002_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0038/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0038/0000_0_00.png
