color_img,depth_img,uv_img,color_gt,depth_gt
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0006_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0006_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0006_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0007_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0007_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0007_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0008_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0008_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0008_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0009_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0009_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0009_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0010_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0010_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0010_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0011_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0011_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0011_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0012_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0012_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0012_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0013_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0013_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0013_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0014_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0014_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0014_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0015_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0015_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0015_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0016_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0016_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0016_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0017_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0017_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0017_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0018_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0018_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0018_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0019_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0019_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0019_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0020_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0020_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0020_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0021_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0021_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0021_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0022_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0022_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0022_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0023_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0023_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0023_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0024_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0024_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0024_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0025_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0025_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0025_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0026_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0026_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0026_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0027_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0027_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0027_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0028_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0028_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0028_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0029_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0029_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0029_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0030_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0030_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0030_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0330_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0330_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0330_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0331_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0331_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0331_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0332_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0332_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0332_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0333_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0333_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0333_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0334_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0334_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0334_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0335_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0335_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0335_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0336_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0336_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0336_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0337_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0337_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0337_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0338_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0338_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0338_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0339_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0339_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0339_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0340_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0340_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0340_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0341_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0341_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0341_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0342_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0342_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0342_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0343_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0343_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0343_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0344_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0344_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0344_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0345_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0345_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0345_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0346_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0346_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0346_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0347_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0347_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0347_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0348_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0348_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0348_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0349_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0349_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0349_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0350_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0350_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0350_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0351_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0351_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0351_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0352_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0352_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0352_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0353_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0353_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0353_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0354_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0354_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0354_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0355_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0355_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0355_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0356_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0356_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0356_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0357_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0357_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0357_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0358_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0358_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0358_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0054/0359_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0054/0359_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0054/0359_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0054/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0054/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0001_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0001_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0001_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0002_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0002_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0002_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0003_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0003_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0003_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0004_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0004_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0004_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0005_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0005_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0005_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0006_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0006_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0006_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0007_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0007_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0007_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0008_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0008_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0008_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0009_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0009_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0009_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0010_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0010_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0010_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0011_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0011_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0011_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0012_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0012_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0012_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0082/0013_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0082/0013_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0082/0013_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0082/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0082/0000_0_00.png
